id,rf,norm_rf,weighted_rf,kf_score,n_tips,marker,method,runtime_seconds,gpu_memory_mb,model,clock_rate,seq_length,saved_at
0_20_tips,20.0,0.5882352941176471,0.0296236399,0.0094596430096914,20,,FastME,4.195369958877564,,Cherry,1.0,750,2026-09-20T13:06:25.228141
14_50_tips,46.0,0.4893617021276595,0.0660258592999999,0.0124370106602917,50,,FastME,4.195369958877564,,Cherry,1.0,750,2026-09-20T13:06:25.228141
19_50_tips,4.0,0.0425531914893617,9.77352826,2.138914632192669,50,,FastME,4.195369958877564,,Cherry,1.0,750,2026-09-20T13:06:25.228141
16_10_tips,0.0,0.0,0.6469928599999998,0.4659730772854875,10,,FastME,4.195369958877564,,Cherry,1.0,750,2026-09-20T13:06:25.228141
16_200_tips,390.0,1.0,1.362827860480001,0.1347683952026654,200,,FastME,4.195369958877564,,Cherry,1.0,750,2026-09-20T13:06:25.228141
11_20_tips,4.0,0.1176470588235294,1.5281280299999995,0.4425422859961982,20,,FastME,4.195369958877564,,Cherry,1.0,750,2026-09-20T13:06:25.228141
6_100_tips,12.0,0.0618556701030927,15.576673746,2.939106722130269,100,,FastME,4.195369958877564,,Cherry,1.0,750,2026-09-20T13:06:25.228141
13_10_tips,0.0,0.0,0.62196911,0.3342036705393244,10,,FastME,4.195369958877564,,Cherry,1.0,750,2026-09-20T13:06:25.228141
1_20_tips,2.0,0.0588235294117647,1.42601203,0.4338876450529576,20,,FastME,4.195369958877564,,Cherry,1.0,750,2026-09-20T13:06:25.228141
1_50_tips,8.0,0.0851063829787234,3.660072450000001,0.7244251815564263,50,,FastME,4.195369958877564,,Cherry,1.0,750,2026-09-20T13:06:25.228141
12_20_tips,0.0,0.0,3.37502218,1.2684460128461357,20,,FastME,4.195369958877564,,Cherry,1.0,750,2026-09-20T13:06:25.228141
10_10_tips,0.0,0.0,2.7185979400000004,1.4294079408662548,10,,FastME,4.195369958877564,,Cherry,1.0,750,2026-09-20T13:06:25.228141
2_200_tips,40.0,0.1015228426395939,6.391171696400005,1.0798370945606264,200,,FastME,4.195369958877564,,Cherry,1.0,750,2026-09-20T13:06:25.228141
9_20_tips,2.0,0.0588235294117647,3.73170593,1.7938095285156164,20,,FastME,4.195369958877564,,Cherry,1.0,750,2026-09-20T13:06:25.228141
6_200_tips,78.0,0.1979695431472081,3.6089716359000006,0.5498747456899056,200,,FastME,4.195369958877564,,Cherry,1.0,750,2026-09-20T13:06:25.228141
16_50_tips,20.0,0.2127659574468085,6.212317385,1.7282080735043024,50,,FastME,4.195369958877564,,Cherry,1.0,750,2026-09-20T13:06:25.228141
13_200_tips,38.0,0.0964467005076142,18.58801167900001,2.801839077929879,200,,FastME,4.195369958877564,,Cherry,1.0,750,2026-09-20T13:06:25.228141
6_20_tips,4.0,0.1176470588235294,4.390598010000001,1.7761264223444044,20,,FastME,4.195369958877564,,Cherry,1.0,750,2026-09-20T13:06:25.228141
5_200_tips,388.0,1.0,0.7984975964799996,0.0876957476865539,200,,FastME,4.195369958877564,,Cherry,1.0,750,2026-09-20T13:06:25.228141
1_200_tips,393.0,1.0,29.701227118800023,2.6590800653988924,200,,FastME,4.195369958877564,,Cherry,1.0,750,2026-09-20T13:06:25.228141
17_50_tips,8.0,0.0851063829787234,6.855867399999998,1.4025267740417824,50,,FastME,4.195369958877564,,Cherry,1.0,750,2026-09-20T13:06:25.228141
2_50_tips,4.0,0.0425531914893617,1.0916405790000003,0.3333679343532792,50,,FastME,4.195369958877564,,Cherry,1.0,750,2026-09-20T13:06:25.228141
12_50_tips,2.0,0.0212765957446808,2.00875323,0.4914319758897438,50,,FastME,4.195369958877564,,Cherry,1.0,750,2026-09-20T13:06:25.228141
12_200_tips,34.0,0.0862944162436548,12.340289637999994,1.5470848466881533,200,,FastME,4.195369958877564,,Cherry,1.0,750,2026-09-20T13:06:25.228141
3_200_tips,40.0,0.1015228426395939,4.808147431599999,0.5644509580488268,200,,FastME,4.195369958877564,,Cherry,1.0,750,2026-09-20T13:06:25.228141
7_50_tips,22.0,0.2340425531914893,0.3052785435999999,0.0728249398924204,50,,FastME,4.195369958877564,,Cherry,1.0,750,2026-09-20T13:06:25.228141
2_20_tips,0.0,0.0,1.00011463,0.4182521671495767,20,,FastME,4.195369958877564,,Cherry,1.0,750,2026-09-20T13:06:25.228141
4_50_tips,10.0,0.1063829787234042,0.5305089699999999,0.111851020113401,50,,FastME,4.195369958877564,,Cherry,1.0,750,2026-09-20T13:06:25.228141
13_50_tips,14.0,0.1489361702127659,0.6649155310000001,0.1369772628717185,50,,FastME,4.195369958877564,,Cherry,1.0,750,2026-09-20T13:06:25.228141
13_20_tips,0.0,0.0,2.8588715,0.949195444916043,20,,FastME,4.195369958877564,,Cherry,1.0,750,2026-09-20T13:06:25.228141
2_10_tips,2.0,0.1428571428571428,0.8030390800000001,0.4645707926197131,10,,FastME,4.195369958877564,,Cherry,1.0,750,2026-09-20T13:06:25.228141
1_10_tips,0.0,0.0,0.13732367,0.0936533684191054,10,,FastME,4.195369958877564,,Cherry,1.0,750,2026-09-20T13:06:25.228141
8_100_tips,14.0,0.0721649484536082,8.477397395,1.3269912620422497,100,,FastME,4.195369958877564,,Cherry,1.0,750,2026-09-20T13:06:25.228141
4_200_tips,392.0,1.0,40.99813420239997,5.261841538935769,200,,FastME,4.195369958877564,,Cherry,1.0,750,2026-09-20T13:06:25.228141
8_200_tips,392.0,1.0,37.28803262059,4.007088831276496,200,,FastME,4.195369958877564,,Cherry,1.0,750,2026-09-20T13:06:25.228141
0_200_tips,393.0,1.0,38.42733761399996,3.7286935532764542,200,,FastME,4.195369958877564,,Cherry,1.0,750,2026-09-20T13:06:25.228141
18_200_tips,393.0,1.0,3.424621101899999,0.4036535433558288,200,,FastME,4.195369958877564,,Cherry,1.0,750,2026-09-20T13:06:25.228141
17_200_tips,46.0,0.116751269035533,5.928718934000003,0.8706779252651782,200,,FastME,4.195369958877564,,Cherry,1.0,750,2026-09-20T13:06:25.228141
11_200_tips,392.0,1.0,8.77790475510001,0.9263848923357628,200,,FastME,4.195369958877564,,Cherry,1.0,750,2026-09-20T13:06:25.228141
10_200_tips,58.0,0.1472081218274111,1.966155486400001,0.2799728813235456,200,,FastME,4.195369958877564,,Cherry,1.0,750,2026-09-20T13:06:25.228141
19_200_tips,68.0,0.1725888324873096,1.92241552322,0.2622280335192173,200,,FastME,4.195369958877564,,Cherry,1.0,750,2026-09-20T13:06:25.228141
9_200_tips,28.0,0.0710659898477157,9.472990549000002,1.0760534124218932,200,,FastME,4.195369958877564,,Cherry,1.0,750,2026-09-20T13:06:25.228141
14_200_tips,389.0,1.0,6.357364129854001,1.0563438115911417,200,,FastME,4.195369958877564,,Cherry,1.0,750,2026-09-20T13:06:25.228141
4_10_tips,0.0,0.0,0.95735591,0.4352687337800983,10,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
14_10_tips,0.0,0.0,1.24042721,1.0539413127330786,10,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
9_10_tips,2.0,0.1428571428571428,3.1884080100000003,2.138463575528263,10,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
12_10_tips,2.0,0.1428571428571428,0.88231266,0.4331026726029282,10,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
6_10_tips,0.0,0.0,2.08727298,1.4065859229116424,10,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
8_20_tips,4.0,0.1176470588235294,3.281672800000001,0.9855328552790696,20,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
16_20_tips,2.0,0.0588235294117647,0.33045635,0.1310902532130283,20,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
18_20_tips,12.0,0.3529411764705882,0.1706866149199999,0.0892972986610475,20,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
7_20_tips,2.0,0.0588235294117647,1.6904081759999998,0.6235833519298521,20,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
17_20_tips,2.0,0.0588235294117647,0.588727001,0.3276106787008307,20,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
17_10_tips,2.0,0.1428571428571428,12.969173649999998,6.5511650941512505,10,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
12_50_tips,4.0,0.0425531914893617,2.16401196,0.5362790988248151,50,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
15_50_tips,12.0,0.1276595744680851,2.7034666520000004,0.608812458471798,50,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
2_50_tips,6.0,0.0638297872340425,1.2563540690000004,0.3835320459514898,50,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
3_50_tips,12.0,0.1276595744680851,1.6608866621000002,0.3882794820073946,50,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
0_10_tips,2.0,0.1428571428571428,0.8263472700000001,0.4214262920361954,10,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
7_50_tips,18.0,0.1914893617021276,0.3049390458000001,0.0673414813979197,50,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
11_50_tips,10.0,0.1063829787234042,1.4614312679999997,0.4845046608706917,50,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
6_50_tips,10.0,0.1063829787234042,5.252386629999999,1.4630571727469608,50,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
0_50_tips,10.0,0.1063829787234042,14.863289149999996,3.792974842484307,50,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
8_10_tips,0.0,0.0,6.88268762,2.9789622137296496,10,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
5_100_tips,12.0,0.0618556701030927,4.301143398999999,0.791684633126929,100,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
19_100_tips,18.0,0.0927835051546391,0.95056985,0.1737120653161207,100,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
12_20_tips,0.0,0.0,4.56503973,1.7993953691178493,20,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
10_10_tips,0.0,0.0,3.88079045,2.100727781855654,10,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
1_100_tips,34.0,0.1752577319587628,3.456360132999999,0.5403382279893316,100,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
7_100_tips,74.0,0.3814432989690721,0.2170493865699999,0.0339030584275437,100,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
14_100_tips,12.0,0.0618556701030927,9.573022281999998,1.9096402581812184,100,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
18_50_tips,26.0,0.2765957446808511,0.3094580697,0.087385434344449,50,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
9_50_tips,2.0,0.0212765957446808,2.964080903,1.8095391260345983,50,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
0_100_tips,6.0,0.0309278350515463,6.654058550000003,1.5463442193123187,100,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
15_100_tips,74.0,0.3814432989690721,0.2474922210900001,0.0441681215532201,100,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
16_100_tips,12.0,0.0618556701030927,6.398784923300002,1.2513338730882164,100,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
18_10_tips,2.0,0.1428571428571428,4.409486149999999,2.1321521235533414,10,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
10_50_tips,8.0,0.0851063829787234,3.54145781,0.8402248246164021,50,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
13_100_tips,26.0,0.134020618556701,1.5498486716999993,0.2466695406955659,100,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
9_100_tips,8.0,0.0412371134020618,6.2271794799999975,1.069447999548332,100,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
18_100_tips,12.0,0.0618556701030927,3.37535488,0.5496287701900779,100,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
11_100_tips,8.0,0.0412371134020618,3.745834931000001,0.6258930424319322,100,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
4_20_tips,0.0,0.0,1.1507004100000002,0.4739076578047174,20,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
8_50_tips,10.0,0.1063829787234042,2.5440372943000007,0.6361618953974695,50,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
5_50_tips,32.0,0.3404255319148936,0.1022395747,0.0262156374734757,50,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
10_100_tips,22.0,0.1134020618556701,3.0427006091,0.8088954653454054,100,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
12_100_tips,128.0,0.6597938144329897,0.06776742282,0.0092518513727006,100,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
2_100_tips,28.0,0.1443298969072164,0.4434752649799998,0.0875110626957016,100,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
15_200_tips,36.0,0.0913705583756345,11.476675363599998,2.301130877978354,200,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
13_10_tips,0.0,0.0,0.72587187,0.3921478823723084,10,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
6_100_tips,16.0,0.0824742268041237,20.988458284000004,4.115027917751464,100,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
1_20_tips,2.0,0.0588235294117647,1.9641789600000008,0.6089005087525696,20,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
2_20_tips,2.0,0.0588235294117647,1.22593814,0.5848561938842682,20,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
7_200_tips,78.0,0.1979695431472081,0.7382825083699994,0.0887387223972143,200,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
11_10_tips,4.0,0.2857142857142857,0.6164811200000001,0.3099910953408559,10,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
19_20_tips,6.0,0.1764705882352941,14.311307929999998,4.606774467090372,20,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
19_10_tips,0.0,0.0,1.2379731900000002,0.5218330852821336,10,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
10_20_tips,0.0,0.0,5.1976896,2.4162789493826216,20,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
1_50_tips,6.0,0.0638297872340425,4.032156619999999,0.8143154557324874,50,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
16_200_tips,144.0,0.365482233502538,0.4652025336799998,0.0591757515170522,200,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
13_200_tips,50.0,0.1269035532994923,23.67923728300001,3.7261932365495394,200,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
15_20_tips,4.0,0.1176470588235294,0.6262301599999999,0.1740598216293128,20,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
3_20_tips,2.0,0.0588235294117647,2.63764058,1.020669721350169,20,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
14_20_tips,0.0,0.0,0.8520850600000001,0.3910928717673118,20,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
15_10_tips,0.0,0.0,1.36642535,0.6815729999863667,10,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
17_200_tips,38.0,0.0964467005076142,6.716017472000003,1.048011917370001,200,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
14_50_tips,46.0,0.4893617021276595,0.0666797587,0.0161821832647709,50,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
6_200_tips,74.0,0.1878172588832487,3.938338785899999,0.6357422371287609,200,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
13_50_tips,12.0,0.1276595744680851,0.693815791,0.1402613660464566,50,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
13_20_tips,0.0,0.0,3.3788265400000004,1.1284437691852711,20,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
7_10_tips,2.0,0.1428571428571428,2.52472153,1.5819979787781333,10,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
3_100_tips,12.0,0.0618556701030927,9.562322636399998,1.5879675653029917,100,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
3_10_tips,0.0,0.0,1.0171035,0.7477128568985031,10,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
5_20_tips,0.0,0.0,4.579375579999999,1.4230304451832685,20,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
5_10_tips,2.0,0.1428571428571428,0.32758855,0.2407972938648101,10,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
0_20_tips,18.0,0.5294117647058824,0.0273139103,0.0090405584376581,20,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
2_200_tips,50.0,0.1269035532994923,8.360934754399999,1.6758671993439325,200,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
4_50_tips,4.0,0.0425531914893617,0.5506760720000001,0.1139049537159137,50,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
9_20_tips,0.0,0.0,5.579891010000002,2.834644503648432,20,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
10_200_tips,52.0,0.1319796954314721,2.038292262400001,0.3225990986116333,200,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
2_10_tips,2.0,0.1428571428571428,0.9875544800000002,0.6441674248482693,10,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
1_10_tips,0.0,0.0,0.17293966,0.1145492900148918,10,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
16_50_tips,8.0,0.0851063829787234,7.756296854999999,2.37685282650416,50,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
17_100_tips,18.0,0.0927835051546391,4.594190174999999,0.8902266136067094,100,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
12_200_tips,40.0,0.1015228426395939,14.632265924000002,1.8930553598883344,200,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
8_100_tips,12.0,0.0618556701030927,10.659709249,1.7735240983604854,100,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
4_100_tips,20.0,0.1030927835051546,1.4612208303000005,0.2235154981972039,100,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
6_20_tips,2.0,0.0588235294117647,7.00759941,3.054413226075065,20,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
19_50_tips,14.0,0.1489361702127659,13.95705607,3.190375431736101,50,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
16_10_tips,0.0,0.0,0.7906565299999999,0.5543373087760661,10,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
11_20_tips,4.0,0.1176470588235294,1.6989679799999995,0.5077504790148466,20,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
17_50_tips,6.0,0.0638297872340425,8.757428360000004,1.9388466661311765,50,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
1_200_tips,34.0,0.0862944162436548,9.827505174800006,1.247006886495227,200,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
11_200_tips,62.0,0.1573604060913705,2.8292380891000004,0.4143763417705041,200,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
3_200_tips,36.0,0.0913705583756345,5.055730883600001,0.6617669070887887,200,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
14_200_tips,170.0,0.4314720812182741,2.237007555854001,0.4843688524322382,200,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
9_200_tips,36.0,0.0913705583756345,10.869472529000005,1.2505736197023296,200,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
4_200_tips,60.0,0.1522842639593908,13.905024234400004,2.5508447079690826,200,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
0_200_tips,34.0,0.0862944162436548,12.535379716000003,1.7292779897238095,200,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
5_200_tips,188.0,0.4771573604060913,0.3030782659600002,0.035730053001084,200,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
8_200_tips,56.0,0.1421319796954314,12.496608612590007,1.93625183227823,200,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
18_200_tips,88.0,0.2233502538071066,1.1365286217,0.1757040816297838,200,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
19_200_tips,58.0,0.1472081218274111,2.171313275420001,0.2942937720538793,200,,Phyloformer,141.31810593605042,0.0,Cherry,1.0,1000,2026-09-21T04:26:30.286953
4_10_tips,0.0,0.0,0.8487661069,0.3654401517344149,10,,IQ-TREE,8084.470739603043,,Cherry,1.0,1000,2026-09-21T04:26:30.286953
14_10_tips,0.0,0.0,1.0408687929,0.8597633079404026,10,,IQ-TREE,8084.470739603043,,Cherry,1.0,1000,2026-09-21T04:26:30.286953
12_10_tips,2.0,0.1428571428571428,0.7708799349,0.3612463171726813,10,,IQ-TREE,8084.470739603043,,Cherry,1.0,1000,2026-09-21T04:26:30.286953
9_10_tips,0.0,0.0,2.2457771910000006,1.5587908897536562,10,,IQ-TREE,8084.470739603043,,Cherry,1.0,1000,2026-09-21T04:26:30.286953
6_10_tips,0.0,0.0,1.6376989911,1.0514098855053493,10,,IQ-TREE,8084.470739603043,,Cherry,1.0,1000,2026-09-21T04:26:30.286953
19_20_tips,2.0,0.0588235294117647,8.9883502866,2.811658051001229,20,,IQ-TREE,8084.470739603043,,Cherry,1.0,1000,2026-09-21T04:26:30.286953
18_20_tips,10.0,0.2941176470588235,0.15221621192,0.0793494457088715,20,,IQ-TREE,8084.470739603043,,Cherry,1.0,1000,2026-09-21T04:26:30.286953
19_10_tips,0.0,0.0,1.0554492988,0.4385334048046779,10,,IQ-TREE,8084.470739603043,,Cherry,1.0,1000,2026-09-21T04:26:30.286953
10_20_tips,0.0,0.0,4.075392408999999,1.8702862288510151,20,,IQ-TREE,8084.470739603043,,Cherry,1.0,1000,2026-09-21T04:26:30.286953
15_50_tips,6.0,0.0638297872340425,2.4228972970000004,0.5450459888582844,50,,IQ-TREE,8084.470739603043,,Cherry,1.0,1000,2026-09-21T04:26:30.286953
2_50_tips,6.0,0.0638297872340425,1.129798194,0.321030806751152,50,,IQ-TREE,8084.470739603043,,Cherry,1.0,1000,2026-09-21T04:26:30.286953
16_50_tips,4.0,0.0425531914893617,6.328245801399998,1.8128231114374715,50,,IQ-TREE,8084.470739603043,,Cherry,1.0,1000,2026-09-21T04:26:30.286953
12_50_tips,2.0,0.0212765957446808,1.9352250667,0.4710238879269325,50,,IQ-TREE,8084.470739603043,,Cherry,1.0,1000,2026-09-21T04:26:30.286953
11_50_tips,10.0,0.1063829787234042,1.276423884299999,0.4024234851700815,50,,IQ-TREE,8084.470739603043,,Cherry,1.0,1000,2026-09-21T04:26:30.286953
7_50_tips,22.0,0.2340425531914893,0.2881934716999995,0.0625811360300234,50,,IQ-TREE,8084.470739603043,,Cherry,1.0,1000,2026-09-21T04:26:30.286953
15_100_tips,48.0,0.2474226804123711,0.23705822511,0.0433719152039876,100,,IQ-TREE,8084.470739603043,,Cherry,1.0,1000,2026-09-21T04:26:30.286953
5_100_tips,10.0,0.0515463917525773,3.7031496829,0.6529252301519225,100,,IQ-TREE,8084.470739603043,,Cherry,1.0,1000,2026-09-21T04:26:30.286953
14_100_tips,4.0,0.0206185567010309,7.9571807387,1.49261219612608,100,,IQ-TREE,8084.470739603043,,Cherry,1.0,1000,2026-09-21T04:26:30.286953
1_100_tips,10.0,0.0515463917525773,3.1309440635000017,0.4965615224955467,100,,IQ-TREE,8084.470739603043,,Cherry,1.0,1000,2026-09-21T04:26:30.286953
19_100_tips,18.0,0.0927835051546391,0.9001060763000004,0.1605672807021815,100,,IQ-TREE,8084.470739603043,,Cherry,1.0,1000,2026-09-21T04:26:30.286953
3_10_tips,0.0,0.0,0.8436515288999998,0.6111269931921647,10,,IQ-TREE,8084.470739603043,,Cherry,1.0,1000,2026-09-21T04:26:30.286953
8_20_tips,2.0,0.0588235294117647,2.5791736683,0.7692281485907727,20,,IQ-TREE,8084.470739603043,,Cherry,1.0,1000,2026-09-21T04:26:30.286953
0_20_tips,14.0,0.4117647058823529,0.0252575426,0.0085959149341382,20,,IQ-TREE,8084.470739603043,,Cherry,1.0,1000,2026-09-21T04:26:30.286953
18_50_tips,30.0,0.3191489361702128,0.2932793984999996,0.0805904775339741,50,,IQ-TREE,8084.470739603043,,Cherry,1.0,1000,2026-09-21T04:26:30.286953
