id,rf,norm_rf,weighted_rf,kf_score,n_tips,marker,method,runtime_seconds,gpu_memory_mb,clock_rate,seq_length,model,saved_at
0_50_tips,16.0,0.1702127659574468,13.4173647932,3.089288132564279,50,,IQ-TREE,5710.070022583008,,4.0,300,Cherry,2026-09-19T04:55:13.877893
11_20_tips,8.0,0.2352941176470588,13.971463287200002,5.232844814974321,20,,IQ-TREE,5710.070022583008,,4.0,300,Cherry,2026-09-19T04:55:13.877893
16_50_tips,40.0,0.425531914893617,152.16243915609996,33.196210150642834,50,,IQ-TREE,5710.070022583008,,4.0,300,Cherry,2026-09-19T04:55:13.877893
12_20_tips,8.0,0.2352941176470588,17.4375794788,6.28292006021884,20,,IQ-TREE,5710.070022583008,,4.0,300,Cherry,2026-09-19T04:55:13.877893
3_50_tips,4.0,0.0425531914893617,4.068530995600001,0.9159971986400643,50,,IQ-TREE,5710.070022583008,,4.0,300,Cherry,2026-09-19T04:55:13.877893
7_100_tips,126.0,0.6494845360824743,0.21199085842,0.0340042932207414,100,,IQ-TREE,5710.070022583008,,4.0,300,Cherry,2026-09-19T04:55:13.877893
8_50_tips,22.0,0.2340425531914893,21.486930268600013,4.83112187495753,50,,IQ-TREE,5710.070022583008,,4.0,300,Cherry,2026-09-19T04:55:13.877893
3_10_tips,0.0,0.0,0.2320218064999999,0.1043766002979468,10,,IQ-TREE,5710.070022583008,,4.0,300,Cherry,2026-09-19T04:55:13.877893
18_100_tips,32.0,0.1649484536082474,11.2217788836,2.1272024659609707,100,,IQ-TREE,5710.070022583008,,4.0,300,Cherry,2026-09-19T04:55:13.877893
0_10_tips,2.0,0.1428571428571428,4.883443854,2.1671704779171583,10,,IQ-TREE,5710.070022583008,,4.0,300,Cherry,2026-09-19T04:55:13.877893
11_10_tips,4.0,0.2857142857142857,25.6937730144,15.437620274732607,10,,IQ-TREE,5710.070022583008,,4.0,300,Cherry,2026-09-19T04:55:13.877893
3_200_tips,74.0,0.1878172588832487,14.226945109599974,2.4784336066830592,200,,IQ-TREE,5710.070022583008,,4.0,300,Cherry,2026-09-19T04:55:13.877893
11_100_tips,22.0,0.1134020618556701,20.622831741199995,3.51084284298528,100,,IQ-TREE,5710.070022583008,,4.0,300,Cherry,2026-09-19T04:55:13.877893
12_50_tips,12.0,0.1276595744680851,4.0676752697,1.435715795792896,50,,IQ-TREE,5710.070022583008,,4.0,300,Cherry,2026-09-19T04:55:13.877893
1_10_tips,2.0,0.1428571428571428,6.810775915000001,4.7333296366145685,10,,IQ-TREE,5710.070022583008,,4.0,300,Cherry,2026-09-19T04:55:13.877893
7_10_tips,6.0,0.4285714285714285,8.1538020314,3.308632722182748,10,,IQ-TREE,5710.070022583008,,4.0,300,Cherry,2026-09-19T04:55:13.877893
11_200_tips,32.0,0.0812182741116751,18.284446880500003,3.393788548608231,200,,IQ-TREE,5710.070022583008,,4.0,300,Cherry,2026-09-19T04:55:13.877893
7_50_tips,14.0,0.1489361702127659,10.9440113774,3.0601272249719167,50,,IQ-TREE,5710.070022583008,,4.0,300,Cherry,2026-09-19T04:55:13.877893
12_10_tips,0.0,0.0,0.4189929018999999,0.2005469256680631,10,,IQ-TREE,5710.070022583008,,4.0,300,Cherry,2026-09-19T04:55:13.877893
14_100_tips,42.0,0.2164948453608247,25.39240648309999,4.1116530810302,100,,IQ-TREE,5710.070022583008,,4.0,300,Cherry,2026-09-19T04:55:13.877893
4_50_tips,36.0,0.3829787234042553,88.93506727939997,23.98006419098834,50,,IQ-TREE,5710.070022583008,,4.0,300,Cherry,2026-09-19T04:55:13.877893
4_200_tips,42.0,0.1065989847715736,19.288325478700006,2.646657480716164,200,,IQ-TREE,5710.070022583008,,4.0,300,Cherry,2026-09-19T04:55:13.877893
10_100_tips,16.0,0.0824742268041237,7.730632553300001,1.4604077293059523,100,,IQ-TREE,5710.070022583008,,4.0,300,Cherry,2026-09-19T04:55:13.877893
1_50_tips,34.0,0.3617021276595745,65.3220420864,16.437062462098734,50,,IQ-TREE,5710.070022583008,,4.0,300,Cherry,2026-09-19T04:55:13.877893
13_20_tips,14.0,0.4117647058823529,5.4497127165000006,2.389689981674288,20,,IQ-TREE,5710.070022583008,,4.0,300,Cherry,2026-09-19T04:55:13.877893
3_20_tips,4.0,0.1176470588235294,6.776560754200002,3.5933246840213107,20,,IQ-TREE,5710.070022583008,,4.0,300,Cherry,2026-09-19T04:55:13.877893
18_10_tips,6.0,0.4285714285714285,51.2547817553,25.871213793774267,10,,IQ-TREE,5710.070022583008,,4.0,300,Cherry,2026-09-19T04:55:13.877893
11_50_tips,12.0,0.1276595744680851,24.6866450381,9.868542229781438,50,,IQ-TREE,5710.070022583008,,4.0,300,Cherry,2026-09-19T04:55:13.877893
2_50_tips,6.0,0.0638297872340425,9.625887255099997,2.587918623343388,50,,IQ-TREE,5710.070022583008,,4.0,300,Cherry,2026-09-19T04:55:13.877893
9_10_tips,0.0,0.0,0.7730340176,0.4292195953115728,10,,IQ-TREE,5710.070022583008,,4.0,300,Cherry,2026-09-19T04:55:13.877893
17_100_tips,16.0,0.0824742268041237,9.117308830799995,1.76271074064704,100,,IQ-TREE,5710.070022583008,,4.0,300,Cherry,2026-09-19T04:55:13.877893
12_200_tips,12.0,0.0304568527918781,36.93768632580002,3.9170387577483,200,,IQ-TREE,5710.070022583008,,4.0,300,Cherry,2026-09-19T04:55:13.877893
6_200_tips,64.0,0.1624365482233502,6.511588113100008,0.8754538605585711,200,,IQ-TREE,5710.070022583008,,4.0,300,Cherry,2026-09-19T04:55:13.877893
10_50_tips,4.0,0.0425531914893617,19.70303124459999,5.013764237324438,50,,IQ-TREE,5710.070022583008,,4.0,300,Cherry,2026-09-19T04:55:13.877893
7_200_tips,208.0,0.5279187817258884,0.7893431287000021,0.08730998851021,200,,IQ-TREE,5710.070022583008,,4.0,300,Cherry,2026-09-19T04:55:13.877893
17_20_tips,0.0,0.0,4.514482179100001,1.5541850674524351,20,,IQ-TREE,5710.070022583008,,4.0,300,Cherry,2026-09-19T04:55:13.877893
13_50_tips,2.0,0.0212765957446808,12.807136532700005,2.9406527703616137,50,,IQ-TREE,5710.070022583008,,4.0,300,Cherry,2026-09-19T04:55:13.877893
14_50_tips,32.0,0.3404255319148936,48.72127784199999,10.61286647799955,50,,IQ-TREE,5710.070022583008,,4.0,300,Cherry,2026-09-19T04:55:13.877893
8_10_tips,2.0,0.1428571428571428,3.7788468785,2.1077194411043108,10,,IQ-TREE,5710.070022583008,,4.0,300,Cherry,2026-09-19T04:55:13.877893
19_100_tips,24.0,0.1237113402061855,26.5372723737,5.075891272984604,100,,IQ-TREE,5710.070022583008,,4.0,300,Cherry,2026-09-19T04:55:13.877893
17_50_tips,8.0,0.0851063829787234,11.077306450699998,2.262736836344489,50,,IQ-TREE,5710.070022583008,,4.0,300,Cherry,2026-09-19T04:55:13.877893
8_100_tips,26.0,0.134020618556701,6.364252663200001,1.3331141586572983,100,,IQ-TREE,5710.070022583008,,4.0,300,Cherry,2026-09-19T04:55:13.877893
9_20_tips,0.0,0.0,4.8084901023,1.6474575582746531,20,,IQ-TREE,5710.070022583008,,4.0,300,Cherry,2026-09-19T04:55:13.877893
17_10_tips,4.0,0.2857142857142857,28.2927802844,18.585852699218044,10,,IQ-TREE,5710.070022583008,,4.0,300,Cherry,2026-09-19T04:55:13.877893
14_200_tips,48.0,0.1218274111675127,22.0213944962,3.172882014483239,200,,IQ-TREE,5710.070022583008,,4.0,300,Cherry,2026-09-19T04:55:13.877893
10_10_tips,4.0,0.2857142857142857,2.3172539836,1.0691848352574531,10,,IQ-TREE,5710.070022583008,,4.0,300,Cherry,2026-09-19T04:55:13.877893
16_200_tips,30.0,0.0761421319796954,11.36417303199999,1.4053096280723434,200,,IQ-TREE,5710.070022583008,,4.0,300,Cherry,2026-09-19T04:55:13.877893
14_10_tips,2.0,0.1428571428571428,16.98712132,11.87846782783025,10,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
6_100_tips,24.0,0.1237113402061855,11.016181289999995,1.6878150307197837,100,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
6_20_tips,0.0,0.0,22.605188810000005,7.852638841851338,20,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
13_100_tips,124.0,0.6391752577319587,0.3303392756399997,0.0488959677663716,100,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
9_100_tips,38.0,0.1958762886597938,13.613070677999994,2.503898136492804,100,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
15_10_tips,0.0,0.0,3.11744687,1.5897794715333988,10,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
19_50_tips,14.0,0.1489361702127659,26.481830578,6.992316824245885,50,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
18_200_tips,98.0,0.248730964467005,6.742487295599996,1.037270093737095,200,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
16_100_tips,193.0,1.0,1.0985324128000002,0.1484027924984302,100,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
4_10_tips,0.0,0.0,12.58058369,9.714883857834517,10,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
17_200_tips,116.0,0.2944162436548223,5.232386645799998,0.727355932046717,200,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
19_10_tips,4.0,0.2857142857142857,46.86074171,23.766383677741395,10,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
15_50_tips,20.0,0.2127659574468085,0.6038668288,0.1225479022085183,50,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
5_200_tips,64.0,0.1624365482233502,8.23860407258,1.1764552866633022,200,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
2_200_tips,102.0,0.2588832487309644,10.583103057799992,1.5007651979610923,200,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
1_100_tips,18.0,0.0927835051546391,58.20613370999998,10.057195175188188,100,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
19_20_tips,2.0,0.0588235294117647,6.922000114,2.023988858925491,20,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
1_200_tips,52.0,0.1319796954314721,16.400073214,1.6990451049520283,200,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
5_10_tips,2.0,0.1428571428571428,9.99759636,6.570677174139851,10,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
5_20_tips,4.0,0.1176470588235294,7.688787159999999,3.0712469633386985,20,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
13_10_tips,0.0,0.0,2.82564318,1.378680872681776,10,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
13_200_tips,86.0,0.2182741116751269,17.846151169000002,2.5931747142116093,200,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
18_20_tips,8.0,0.2352941176470588,22.48331254,8.745320845171584,20,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
15_20_tips,2.0,0.0588235294117647,13.19666539,4.531495606243657,20,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
19_200_tips,68.0,0.1725888324873096,9.937660002800008,1.1929717700954292,200,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
2_100_tips,44.0,0.2268041237113402,3.959104288,0.7101738557434074,100,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
2_10_tips,2.0,0.1428571428571428,0.92961847,0.4171507168506359,10,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
5_100_tips,20.0,0.1030927835051546,21.331279377000005,3.4288822166245985,100,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
6_50_tips,18.0,0.1914893617021276,19.71901993,4.578747598991668,50,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
6_10_tips,0.0,0.0,0.3466259,0.150868512650739,10,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
1_20_tips,2.0,0.0588235294117647,64.63460063999999,31.36376328884706,20,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
0_100_tips,28.0,0.1443298969072164,4.629678842000002,0.8125519960507275,100,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
16_20_tips,2.0,0.0588235294117647,48.33819994,19.19378075367747,20,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
3_100_tips,24.0,0.1237113402061855,13.586072808000006,2.626942346878321,100,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
18_50_tips,18.0,0.1914893617021276,0.8530584510000002,0.189879000417463,50,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
10_20_tips,0.0,0.0,4.39865269,1.791745773817272,20,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
9_200_tips,24.0,0.0609137055837563,17.200443045999993,1.9509875327265596,200,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
8_20_tips,2.0,0.0588235294117647,5.197307970000001,1.6580479728097308,20,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
9_50_tips,46.0,0.4893617021276595,0.359722862,0.1181319568827202,50,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
16_10_tips,0.0,0.0,0.3798504,0.2396410152636918,10,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
4_100_tips,42.0,0.2164948453608247,4.191724335999999,0.8680982798868331,100,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
12_100_tips,18.0,0.0927835051546391,7.578959640000004,1.2943003483058473,100,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
14_20_tips,12.0,0.3529411764705882,64.85944075,19.87642049715635,20,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
0_200_tips,60.0,0.1522842639593908,75.84373272000005,10.603285638954183,200,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
4_20_tips,6.0,0.1764705882352941,12.15668126,4.396044625902003,20,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
15_200_tips,44.0,0.1116751269035533,14.873885326999998,2.2443384707587217,200,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
5_50_tips,20.0,0.2127659574468085,18.496529688000003,4.015273033255592,50,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
7_20_tips,4.0,0.1176470588235294,5.257826399999999,1.866441789285158,20,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
8_200_tips,56.0,0.1421319796954314,6.3848123490000015,0.876225777825525,200,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
2_20_tips,0.0,0.0,10.0616838,3.01731726031524,20,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
10_200_tips,52.0,0.1319796954314721,35.95044076200002,6.144209768106143,200,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
15_100_tips,26.0,0.134020618556701,13.274363782,2.405874005890676,100,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
0_50_tips,22.0,0.2340425531914893,15.11972931,3.572455395957212,50,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
0_20_tips,4.0,0.1176470588235294,8.911150350000002,5.365535312191828,20,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
11_20_tips,12.0,0.3529411764705882,26.023497360000007,9.909442226005142,20,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
16_50_tips,38.0,0.4042553191489361,135.58598788000006,33.86423389090053,50,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
3_50_tips,2.0,0.0212765957446808,3.925503470000001,0.8810062010722647,50,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
12_20_tips,4.0,0.1176470588235294,19.42178622,9.478197471053033,20,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
7_100_tips,126.0,0.6494845360824743,0.23283714272,0.0348210090848954,100,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
8_50_tips,14.0,0.1489361702127659,23.42247210919999,6.958381043663876,50,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
3_10_tips,0.0,0.0,0.2174955,0.0978253716442641,10,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
18_100_tips,40.0,0.2061855670103092,11.103256636,2.0638844851313194,100,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
0_10_tips,2.0,0.1428571428571428,4.439894410000001,1.9753310184817716,10,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
11_10_tips,4.0,0.2857142857142857,29.032530880000003,19.376189505893844,10,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
3_200_tips,393.0,1.0,50.31141039959997,6.715156198040953,200,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
11_100_tips,30.0,0.1546391752577319,21.46911860499999,3.545980678598261,100,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
12_50_tips,20.0,0.2127659574468085,4.149816182000001,1.5047721869680168,50,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
1_10_tips,2.0,0.1428571428571428,10.43906261,7.018555571710958,10,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
7_10_tips,0.0,0.0,3.88045598,1.5480958204866102,10,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
11_200_tips,58.0,0.1472081218274111,18.7731251515,3.4043624459999493,200,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
7_50_tips,16.0,0.1702127659574468,11.612940919999998,3.437119430539457,50,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
12_10_tips,0.0,0.0,0.42286627,0.2013622674421389,10,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
14_100_tips,30.0,0.1546391752577319,25.009494590000006,4.2721682993739405,100,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
4_50_tips,26.0,0.2765957446808511,74.73290395999996,22.68422858885553,50,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
4_200_tips,64.0,0.1624365482233502,19.604942043999998,2.635620294256424,200,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
10_100_tips,26.0,0.134020618556701,7.461420102000004,1.3313717337002724,100,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
1_50_tips,20.0,0.2127659574468085,58.27343978000001,17.694423671900136,50,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
13_20_tips,10.0,0.2941176470588235,3.702784449999999,1.5319616734256216,20,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
3_20_tips,2.0,0.0588235294117647,6.799936840000001,3.670981177843253,20,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
18_10_tips,2.0,0.1428571428571428,39.25584430000001,21.53296356714037,10,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
11_50_tips,16.0,0.1702127659574468,25.5112196691,11.329741182712626,50,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
12_200_tips,30.0,0.0761421319796954,37.29342429600002,3.972356076643684,200,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
2_50_tips,12.0,0.1276595744680851,9.51553097,2.4859235191544835,50,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
9_10_tips,0.0,0.0,0.76971444,0.4167083597417395,10,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
17_100_tips,18.0,0.0927835051546391,8.796230825999999,1.7331811085581077,100,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
7_200_tips,392.0,1.0,2.1654661739999987,0.19955234628642,200,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
17_20_tips,0.0,0.0,4.20971037,1.4785839076363996,20,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
19_100_tips,22.0,0.1134020618556701,27.573500730000003,5.896113988354849,100,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
17_50_tips,12.0,0.1276595744680851,10.597137040000003,2.135973716831184,50,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
9_20_tips,2.0,0.0588235294117647,4.925590219999999,1.6824193604637463,20,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
17_10_tips,2.0,0.1428571428571428,30.995276779999998,23.25404459252527,10,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
6_200_tips,72.0,0.182741116751269,6.5080477248,0.8605979210185355,200,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
10_50_tips,6.0,0.0638297872340425,20.113634227999995,4.951466014867601,50,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
13_50_tips,8.0,0.0851063829787234,12.82216351,2.9803624631618426,50,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
14_50_tips,14.0,0.1489361702127659,35.399005818000006,9.563657968585416,50,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
8_10_tips,4.0,0.2857142857142857,3.76405897,2.1610626873109693,10,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
8_100_tips,38.0,0.1958762886597938,6.459798577000002,1.379633967224084,100,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
14_200_tips,50.0,0.1269035532994923,22.02675223099999,3.117487011664307,200,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
10_10_tips,4.0,0.2857142857142857,2.32446992,1.0568236784204903,10,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
16_200_tips,46.0,0.116751269035533,11.4764610504,1.37344217074067,200,,FastME,3.6393864154815674,,4.0,300,Cherry,2026-09-19T04:55:13.877893
