id,rf,norm_rf,weighted_rf,kf_score,n_tips,marker,method,runtime_seconds,gpu_memory_mb,requested_trees_per_tip_size,allow_duplicate_sequences,successful_alignments_for_tip_size,combo_name,model,clock_rate,seq_length,tree_type,n_per_size,saved_at
1_50_tips,6.0,0.0638297872340425,2.2984229,0.4854580632721043,50,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
12_20_tips,0.0,0.0,1.45262032,0.606554895612574,20,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
10_10_tips,2.0,0.1428571428571428,1.7665086399999996,0.977406459262992,10,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
4_200_tips,76.0,0.1928934010152284,5.7386795484,0.7048209360040538,200,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
6_20_tips,2.0,0.0588235294117647,1.4060457700000004,0.5438626711149644,20,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
17_50_tips,10.0,0.1063829787234042,3.865785899999999,0.8451297681716023,50,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
17_200_tips,54.0,0.1370558375634517,3.5085235932,0.3900620403670305,200,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
0_200_tips,52.0,0.1319796954314721,6.451183720000004,0.9016892004170908,200,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
11_20_tips,6.0,0.1764705882352941,1.24294909,0.4030190429213589,20,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
9_200_tips,54.0,0.1370558375634517,6.166576517,0.6217055823842621,200,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
4_50_tips,18.0,0.1914893617021276,0.508913052,0.1071111263667184,50,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
8_100_tips,22.0,0.1134020618556701,4.682277830999999,0.8590717968039219,100,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
18_200_tips,120.0,0.3045685279187817,0.8224702373000002,0.0993639724957898,200,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
19_50_tips,20.0,0.2127659574468085,6.149634240000001,1.125095519442727,50,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
16_10_tips,0.0,0.0,1.1195649600000002,0.9441915371440924,10,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
10_200_tips,76.0,0.1928934010152284,1.3251467764000004,0.196409852327933,200,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
2_10_tips,2.0,0.1428571428571428,0.7163623499999998,0.4440760034874432,10,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
1_10_tips,0.0,0.0,0.30374234,0.1872114732068032,10,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
2_20_tips,2.0,0.0588235294117647,0.4066867400000001,0.1366013895222234,20,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
8_200_tips,74.0,0.1878172588832487,6.045813944589999,0.8118059757054918,200,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
15_100_tips,80.0,0.4123711340206185,0.2625420185099999,0.0347888114502902,100,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
14_200_tips,194.0,0.4923857868020304,1.2806835219939994,0.2848838306256031,200,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
13_50_tips,24.0,0.2553191489361702,0.484791961,0.0881880267679756,50,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
13_20_tips,0.0,0.0,1.3166087099999997,0.378189918656285,20,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
6_200_tips,98.0,0.248730964467005,2.1206478459000007,0.2453725115929469,200,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
14_50_tips,64.0,0.6808510638297872,0.1010073992999999,0.0193401451155536,50,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
3_100_tips,20.0,0.1030927835051546,3.8561198736,0.5764950462650096,100,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
3_10_tips,0.0,0.0,0.2960116700000001,0.2469524739579524,10,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
0_20_tips,18.0,0.5294117647058824,0.0278749706999999,0.0077035464992293,20,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
19_20_tips,4.0,0.1176470588235294,6.544315619999999,1.9809560964346555,20,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
19_10_tips,0.0,0.0,0.61413547,0.2726402706304787,10,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
10_20_tips,4.0,0.1176470588235294,1.73956104,0.7174499725991478,20,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
1_200_tips,74.0,0.1878172588832487,4.917395908800002,0.5963978445127662,200,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
16_50_tips,16.0,0.1702127659574468,3.719943515,0.8572493864787758,50,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
3_200_tips,60.0,0.1522842639593908,2.832468371600001,0.3135507062497393,200,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
19_200_tips,112.0,0.2842639593908629,1.611119483420002,0.1839655426798611,200,,Phyloformer,,,20,True,20,TreeSize_SequenceLength,LG,1.0,250,birth-death,20,2026-09-19T12:49:26.019830
